"COU","Country","TAX","Income Tax","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,48.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,48.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,48.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,48.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,48.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,48.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,48.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,46.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,46.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,46.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,46.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,46.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,47.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,46.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,46.5,,
"AUS","Australia","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,49,,
"AUT","Austria","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,42.614,,
"AUT","Austria","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,42.714,,
"AUT","Austria","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,42.887,,
"AUT","Austria","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,42.887,,
"AUT","Austria","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,43.892,,
"AUT","Austria","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,43.714,,
"AUT","Austria","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,43.714,,
"AUT","Austria","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,43.714,,
"AUT","Austria","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,43.714,,
"AUT","Austria","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,43.714,,
"AUT","Austria","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,43.714,,
"AUT","Austria","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,43.714,,
"AUT","Austria","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,43.714,,
"AUT","Austria","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,50,,
"AUT","Austria","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,50,,
"AUT","Austria","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,50,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,52.593,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,52.115,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,47.355,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,45.112,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,45.112,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,45.112,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,45.112,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,45.281,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,45.281,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,45.281,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,45.281,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,45.281,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,45.281,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,45.281,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,45.323,,
"BEL","Belgium","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,45.323,,
"CAN","Canada","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,47.86,,
"CAN","Canada","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,46.41,,
"CAN","Canada","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,46.41,,
"CAN","Canada","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,46.41,,
"CAN","Canada","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,46.41,,
"CAN","Canada","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,46.41,,
"CAN","Canada","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,46.41,,
"CAN","Canada","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,46.41,,
"CAN","Canada","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,46.41,,
"CAN","Canada","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,46.41,,
"CAN","Canada","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,46.41,,
"CAN","Canada","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,46.41,,
"CAN","Canada","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,47.97,,
"CAN","Canada","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,49.53,,
"CAN","Canada","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,49.53,,
"CAN","Canada","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,49.53,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,28,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,28,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,28,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,28,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,28,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,28,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,28,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,28,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,20.25,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,20.1,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,20.1,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,20.1,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,20.1,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,20.1,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,20.1,,
"CZE","Czech Republic","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,20.1,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,53.69,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,54.28,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,53.69,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,53.69,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,54.28,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,54.28,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,54.28,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,54.28,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,62.28,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,62.149,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,55.38,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,55.38,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,55.38,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,55.564,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,55.564,,
"DNK","Denmark","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,55.794,,
"FIN","Finland","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,52.644,,
"FIN","Finland","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,52.455,,
"FIN","Finland","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,51.821,,
"FIN","Finland","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,51.116,,
"FIN","Finland","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,50.317,,
"FIN","Finland","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,49.89,,
"FIN","Finland","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,49.21,,
"FIN","Finland","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,49.248,,
"FIN","Finland","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,49.227,,
"FIN","Finland","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,48.574,,
"FIN","Finland","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,48.179,,
"FIN","Finland","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,48.223,,
"FIN","Finland","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,47.747,,
"FIN","Finland","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,48.912,,
"FIN","Finland","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,49.092,,
"FIN","Finland","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,49.112,,
"FRA","France","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,40.459,,
"FRA","France","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,40.286,,
"FRA","France","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,38.07,,
"FRA","France","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,37.033,,
"FRA","France","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,36.687,,
"FRA","France","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,36.465,,
"FRA","France","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,37.591,,
"FRA","France","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,37.605,,
"FRA","France","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,37.605,,
"FRA","France","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,37.605,,
"FRA","France","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,38.351,,
"FRA","France","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,50.151,,
"FRA","France","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,53.988,,
"FRA","France","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,54.085,,
"FRA","France","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,54.011,,
"FRA","France","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,53.986,,
"DEU","Germany","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,53.805,,
"DEU","Germany","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,51.168,,
"DEU","Germany","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,51.167,,
"DEU","Germany","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,51.167,,
"DEU","Germany","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,47.475,,
"DEU","Germany","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,43.446,,
"DEU","Germany","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,43.273,,
"DEU","Germany","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,47.475,,
"DEU","Germany","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,47.475,,
"DEU","Germany","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,47.475,,
"DEU","Germany","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,47.475,,
"DEU","Germany","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,47.475,,
"DEU","Germany","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,47.475,,
"DEU","Germany","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,47.475,,
"DEU","Germany","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,47.475,,
"DEU","Germany","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,47.475,,
"GRC","Greece","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,37.845,,
"GRC","Greece","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,35.742,,
"GRC","Greece","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,33.64,,
"GRC","Greece","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,33.6,,
"GRC","Greece","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,33.6,,
"GRC","Greece","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,33.6,,
"GRC","Greece","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,33.6,,
"GRC","Greece","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,33.6,,
"GRC","Greece","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,33.6,,
"GRC","Greece","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,33.6,,
"GRC","Greece","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,37.8,,
"GRC","Greece","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,41.058,,
"GRC","Greece","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,40.915,,
"GRC","Greece","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,46,,
"GRC","Greece","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,46,,
"GRC","Greece","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,50,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,56,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,56,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,56,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,55.875,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,56,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,56,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,59,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,54,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,45,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,45,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,40.64,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,35.56,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,20.32,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,16,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,16,,
"HUN","Hungary","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,16,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,43.068,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,42.659,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,43.998,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,42.008,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,41.037,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,38.221,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,35.251,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,34.291,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,34.291,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,39.552,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,44.275,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,44.362,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,44.39,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,44.371,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,44.39,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,44.39,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,46,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,44,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,44,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,44,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,44,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,44,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,44,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,43.5,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,43.5,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,50.17,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,52,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,48,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,48,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,48,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,48,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,47,,
"ITA","Italy","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,46.4,,
"ITA","Italy","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,45.9,,
"ITA","Italy","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,41.402,,
"ITA","Italy","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,41.402,,
"ITA","Italy","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,41.402,,
"ITA","Italy","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,44.1,,
"ITA","Italy","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,44.6,,
"ITA","Italy","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,40.19,,
"ITA","Italy","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,40.19,,
"ITA","Italy","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,40.19,,
"ITA","Italy","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,40.459,,
"ITA","Italy","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,47.232,,
"ITA","Italy","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,47.261,,
"ITA","Italy","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,47.261,,
"ITA","Italy","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,47.843,,
"ITA","Italy","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,48.813,,
"JPN","Japan","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,45.5,,
"JPN","Japan","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,45.5,,
"JPN","Japan","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,47.15,,
"JPN","Japan","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,47.15,,
"JPN","Japan","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,47.15,,
"JPN","Japan","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,47.112,,
"JPN","Japan","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,47.1,,
"JPN","Japan","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,47.2,,
"JPN","Japan","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,47.2,,
"JPN","Japan","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,47.3,,
"JPN","Japan","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,47.225,,
"JPN","Japan","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,47.2,,
"JPN","Japan","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,47.25,,
"JPN","Japan","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,50.586,,
"JPN","Japan","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,50.586,,
"JPN","Japan","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,55.665,,
"KOR","Korea","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,36.652,,
"KOR","Korea","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,38.852,,
"KOR","Korea","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,36.749,,
"KOR","Korea","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,36.662,,
"KOR","Korea","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,36.608,,
"KOR","Korea","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,35.572,,
"KOR","Korea","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,35.539,,
"KOR","Korea","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,35.484,,
"KOR","Korea","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,35.384,,
"KOR","Korea","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,35.377,,
"KOR","Korea","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,35.309,,
"KOR","Korea","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,35.206,,
"KOR","Korea","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,38.189,,
"KOR","Korea","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,38.127,,
"KOR","Korea","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,39.358,,
"KOR","Korea","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,39.341,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,47.15,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,38.435,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,34.802,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,34.802,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,34.802,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,34.743,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,34.743,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,34.743,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,34.743,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,34.685,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,34.685,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,41.34,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,41.34,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,43.6,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,43.6,,
"LUX","Luxembourg","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,43.6,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,40,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,40,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,35,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,28.967,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,26.378,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,22.506,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,21.531,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,20.727,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,28,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,28,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,30,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,30,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,30,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,30,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,35,,
"MEX","Mexico","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,35,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,60,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,52,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,52,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,52,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,52,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,52,,
